,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
4235,0.15384615384615385,0.18518518518518517,the ward includes bryanston school and also runs south west almost,0.15384615384615385,0.18518518518518517,the ward includes bryanston school and also runs south west almost,the ward includes bryanston school and also runs south west almost to thornicombe
4236,0.07692307692307693,0.02702702702702703,there are few businesses in enzenal most have closed along the main street,0.07692307692307693,0.02702702702702703,there are few businesses in enzenal most have closed along the main street,there are few businesses in encinal most have closed along the main street
4237,0.16666666666666666,0.06666666666666667,he is buried in bellew cemetery,0.16666666666666666,0.06666666666666667,he is buried in bellew cemetery,he is buried in bellu cemetery
4238,0.09090909090909091,0.01639344262295082,its parts are like gentoos ebuilds and the same caveats apply,0.09090909090909091,0.01639344262295082,its parts are like gentoos ebuilds and the same caveats apply,its ports are like gentoos ebuilds and the same caveats apply
4239,0.2857142857142857,0.3,her husband peter the prime suspect initially denied the murder,0.2857142857142857,0.3,her husband peter the prime suspect initially denied the murder,her husband peter the prime suspect initially denied the murder before giving a confession
4240,0.0,0.0,weber was born in middletown new jersey,0.0,0.0,weber was born in middletown new jersey,weber was born in middletown new jersey
4241,0.14285714285714285,0.15384615384615385,it was the last show of the year for them cadott died that,0.14285714285714285,0.15384615384615385,it was the last show of the year for them cadott died that,it was the last show of the year for them kahdot died that winter
4242,0.0,0.0,he eventually became a member of the council of state in tiblisi,0.0,0.0,he eventually became a member of the council of state in tiblisi,he eventually became a member of the council of state in tiblisi
4243,0.14285714285714285,0.13636363636363635,laois are a dual county enjoying comparative success at both gaelic football,0.14285714285714285,0.13636363636363635,laois are a dual county enjoying comparative success at both gaelic football,laois are a dual county enjoying comparative success at both gaelic football and hurling
4244,0.0,0.0,his usual positions are in the second or back row,0.0,0.0,his usual positions are in the second or back row,his usual positions are in the second or back row
4245,0.25,0.24074074074074073,the road in this section is santander berilli,0.25,0.24074074074074073,the road in this section is santander berilli,the road in this section is santanderbarilitoledo road
4246,0.4444444444444444,0.3076923076923077,here de ruyder held gunnery exercises,0.4444444444444444,0.3076923076923077,here de ruyder held gunnery exercises,here de ruyter held gunnery exercises for three days
4247,0.0,0.0,she was of sturdy construction,0.0,0.0,she was of sturdy construction,she was of sturdy construction
4248,0.38461538461538464,0.34177215189873417,the most popular club at jefferson college dedicated,0.38461538461538464,0.34177215189873417,the most popular club at jefferson college dedicated,the most popular club at jefferson college dedicated to students who are gamers
4249,0.2857142857142857,0.2926829268292683,adventurous training is run by the school and is available,0.2857142857142857,0.2926829268292683,adventurous training is run by the school and is available,adventurous training is run by the school and is available to senior school pupils
4250,0.23076923076923078,0.24705882352941178,but instead the new arrivals from england finished up destroying,0.23076923076923078,0.24705882352941178,but instead the new arrivals from england finished up destroying,but instead the new arrivals from england finished up destroying their new possession
4251,0.0,0.0,sling swivels were also added,0.0,0.0,sling swivels were also added,sling swivels were also added
4252,0.0,0.0,diana suffered from several nervous breakdowns,0.0,0.0,diana suffered from several nervous breakdowns,diana suffered from several nervous breakdowns
4253,0.5454545454545454,0.5555555555555556,her powers were based on news,0.5454545454545454,0.5555555555555556,her powers were based on news,her powers were based on using kinetic energy against the enemy
4254,0.23076923076923078,0.19480519480519481,she has written several plays and contributes regularly to the,0.23076923076923078,0.19480519480519481,she has written several plays and contributes regularly to the,she has written several plays and contributes regularly to the globe and mail
4255,0.3333333333333333,0.25862068965517243,thanks to that the polish cavalry tradition,0.3333333333333333,0.25862068965517243,thanks to that the polish cavalry tradition,thanks to that the polish cavalry traditions were retained
4256,0.46153846153846156,0.37333333333333335,one of the cornerstones of foreign diplomatic laws,0.46153846153846156,0.37333333333333335,one of the cornerstones of foreign diplomatic laws,one of the cornerstones of foreign diplomatic missions is to work for peace
4257,0.23076923076923078,0.24705882352941178,the pakistan pacer turned down offers from his previous counties,0.23076923076923078,0.24705882352941178,the pakistan pacer turned down offers from his previous counties,the pakistan pacer turned down offers from his previous counties sussex and hampshire
4258,0.6153846153846154,0.3225806451612903,this superficially quail like bird has grey brown plumage and toils,0.6153846153846154,0.3225806451612903,this superficially quail like bird has grey brown plumage and toils,this superficially quaillike bird has a greybrown plumage and two easily separated subspecies
4259,0.25,0.171875,the persona nameplate was also used for vira saloon in,0.25,0.171875,the persona nameplate was also used for vira saloon in,the persona nameplate was also used for the wira saloon in chile
4260,0.7272727272727273,0.3181818181818182,skis ever present dog bulls eye is a dead giveaway,0.7272727272727273,0.3181818181818182,skis ever present dog bulls eye is a dead giveaway,sikess everpresent dog bullseye is a dead giveaway to his identity
4261,0.5,0.18181818181818182,morella appointed nicardo orbridge as chairman,0.5,0.18181818181818182,morella appointed nicardo orbridge as chairman,morelia appointed nicandro ortiz as chairman
4262,0.0,0.0,it is managed to encourage diverse vegetation which supports a wealth of wildlife,0.0,0.0,it is managed to encourage diverse vegetation which supports a wealth of wildlife,it is managed to encourage diverse vegetation which supports a wealth of wildlife
